ShapeId,Type,W,A,d,Ht,h,OD,bf,B,b,ID,tw,tf,t,tnom,tdes,kdes,x,y,eo,xp,yp,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tanAlpha,Qs,Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PB
2L8X8X1-1/8X3/8,2L,114,33.6,8.00,0,0,0,0,0,8.00,0,0,0,1.13,0,0,0,0,2.4,0,0,1.05,196,63.2,35,2.41,421,86.9,51.4,3.54,0,0,0,0,0,0,0,0,0,0,0,0,4.66,0.844,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X1-1/8X3/4,2L,114,33.6,8.00,0,0,0,0,0,8.00,0,0,0,1.13,0,0,0,0,2.4,0,0,1.05,196,63.2,35,2.41,455,93.2,54.3,3.68,0,0,0,0,0,0,0,0,0,0,0,0,4.77,0.851,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X1,2L,102,30.2,8.00,0,0,0,0,0,8.00,0,0,0,1.00,0,0,0,0,2.36,0,0,0.944,178,57,31.6,2.43,347,71.3,43.4,3.39,0,0,0,0,0,0,0,0,0,0,0,0,4.56,0.834,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X1X3/8,2L,102,30.2,8.00,0,0,0,0,0,8.00,0,0,0,1.00,0,0,0,0,2.36,0,0,0.944,178,57,31.6,2.43,374,76.9,45.7,3.52,0,0,0,0,0,0,0,0,0,0,0,0,4.66,0.841,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X1X3/4,2L,102,30.2,8.00,0,0,0,0,0,8.00,0,0,0,1.00,0,0,0,0,2.36,0,0,0.944,178,57,31.6,2.43,405,82.6,48.4,3.66,0,0,0,0,0,0,0,0,0,0,0,0,4.77,0.848,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X7/8,2L,90.0,26.6,8.00,0,0,0,0,0,8.00,0,0,0,0.875,0,0,0,0,2.31,0,0,0.831,159,50.6,28,2.45,300,61.4,37.5,3.36,0,0,0,0,0,0,0,0,0,0,0,0,4.56,0.831,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X7/8X3/8,2L,90.0,26.6,8.00,0,0,0,0,0,8.00,0,0,0,0.875,0,0,0,0,2.31,0,0,0.831,159,50.6,28,2.45,326,66.4,39.8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,4.66,0.838,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X7/8X3/4,2L,90.0,26.6,8.00,0,0,0,0,0,8.00,0,0,0,0.875,0,0,0,0,2.31,0,0,0.831,159,50.6,28,2.45,351,71.4,41.9,3.63,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0.845,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X3/4,2L,77.8,23.0,8.00,0,0,0,0,0,8.00,0,0,0,0.750,0,0,0,0,2.26,0,0,0.719,140,44,24.4,2.46,257,52,32.1,3.34,0,0,0,0,0,0,0,0,0,0,0,0,4.56,0.829,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X3/4X3/8,2L,77.8,23.0,8.00,0,0,0,0,0,8.00,0,0,0,0.750,0,0,0,0,2.26,0,0,0.719,140,44,24.4,2.46,277,56.3,33.8,3.47,0,0,0,0,0,0,0,0,0,0,0,0,4.66,0.836,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X3/4X3/4,2L,77.8,23.0,8.00,0,0,0,0,0,8.00,0,0,0,0.750,0,0,0,0,2.26,0,0,0.719,140,44,24.4,2.46,300,60.6,35.8,3.61,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0.843,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X5/8,2L,65.4,19.4,8.00,0,0,0,0,0,8.00,0,0,0,0.625,0,0,0,0,2.21,0,0,0.606,119,37.2,20.6,2.48,214,42.8,26.8,3.32,0,0,0,0,0,0,0,0,0,0,0,0,4.56,0.826,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X5/8X3/8,2L,65.4,19.4,8.00,0,0,0,0,0,8.00,0,0,0,0.625,0,0,0,0,2.21,0,0,0.606,119,37.2,20.6,2.48,231,46.5,28.2,3.45,0,0,0,0,0,0,0,0,0,0,0,0,4.66,0.833,0,0.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X5/8X3/4,2L,65.4,19.4,8.00,0,0,0,0,0,8.00,0,0,0,0.625,0,0,0,0,2.21,0,0,0.606,119,37.2,20.6,2.48,249,50.1,29.7,3.58,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0.840,0,0.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X9/16,2L,59.2,17.5,8.00,0,0,0,0,0,8.00,0,0,0,0.563,0,0,0,0,2.19,0,0,0.548,108,33.6,18.7,2.49,192,38.4,24,3.31,0,0,0,0,0,0,0,0,0,0,0,0,4.56,0.825,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X9/16X3/8,2L,59.2,17.5,8.00,0,0,0,0,0,8.00,0,0,0,0.563,0,0,0,0,2.19,0,0,0.548,108,33.6,18.7,2.49,207,41.7,25.3,3.44,0,0,0,0,0,0,0,0,0,0,0,0,4.65,0.832,0,0.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X9/16X3/4,2L,59.2,17.5,8.00,0,0,0,0,0,8.00,0,0,0,0.563,0,0,0,0,2.19,0,0,0.548,108,33.6,18.7,2.49,223,45,26.6,3.57,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0.839,0,0.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X1/2,2L,52.8,15.7,8.00,0,0,0,0,0,8.00,0,0,0,0.500,0,0,0,0,2.17,0,0,0.49,97.6,30.2,16.7,2.49,171,34,21.4,3.3,0,0,0,0,0,0,0,0,0,0,0,0,4.56,0.824,0,0.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X1/2X3/8,2L,52.8,15.7,8.00,0,0,0,0,0,8.00,0,0,0,0.500,0,0,0,0,2.17,0,0,0.49,97.6,30.2,16.7,2.49,185,37,22.6,3.43,0,0,0,0,0,0,0,0,0,0,0,0,4.65,0.831,0,0.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L8X8X1/2X3/4,2L,52.8,15.7,8.00,0,0,0,0,0,8.00,0,0,0,0.500,0,0,0,0,2.17,0,0,0.49,97.6,30.2,16.7,2.49,199,39.9,23.8,3.56,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0.837,0,0.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X1,2L,74.8,22.0,6.00,0,0,0,0,0,6.00,0,0,0,1.00,0,0,0,0,1.86,0,0,0.917,70.8,30.8,17.1,1.79,146,40.9,24.3,2.58,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0.843,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X1X3/8,2L,74.8,22.0,6.00,0,0,0,0,0,6.00,0,0,0,1.00,0,0,0,0,1.86,0,0,0.917,70.8,30.8,17.1,1.79,163,45,26.3,2.72,0,0,0,0,0,0,0,0,0,0,0,0,3.53,0.852,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X1X3/4,2L,74.8,22.0,6.00,0,0,0,0,0,6.00,0,0,0,1.00,0,0,0,0,1.86,0,0,0.917,70.8,30.8,17.1,1.79,180,49.2,28.2,2.86,0,0,0,0,0,0,0,0,0,0,0,0,3.64,0.861,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X7/8,2L,66.2,19.5,6.00,0,0,0,0,0,6.00,0,0,0,0.875,0,0,0,0,1.81,0,0,0.813,63.8,27.4,15.2,1.81,128,35.3,21.3,2.56,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0.839,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X7/8X3/8,2L,66.2,19.5,6.00,0,0,0,0,0,6.00,0,0,0,0.875,0,0,0,0,1.81,0,0,0.813,63.8,27.4,15.2,1.81,142,39,22.9,2.7,0,0,0,0,0,0,0,0,0,0,0,0,3.53,0.848,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X7/8X3/4,2L,66.2,19.5,6.00,0,0,0,0,0,6.00,0,0,0,0.875,0,0,0,0,1.81,0,0,0.813,63.8,27.4,15.2,1.81,157,42.6,24.6,2.84,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0.857,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X3/4,2L,57.4,16.9,6.00,0,0,0,0,0,6.00,0,0,0,0.750,0,0,0,0,1.77,0,0,0.705,56.2,23.8,13.3,1.82,109,29.9,18.2,2.54,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0.835,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X3/4X3/8,2L,57.4,16.9,6.00,0,0,0,0,0,6.00,0,0,0,0.750,0,0,0,0,1.77,0,0,0.705,56.2,23.8,13.3,1.82,120,33.1,19.4,2.67,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0.844,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X3/4X3/4,2L,57.4,16.9,6.00,0,0,0,0,0,6.00,0,0,0,0.750,0,0,0,0,1.77,0,0,0.705,56.2,23.8,13.3,1.82,133,36.3,20.9,2.81,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0.853,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X5/8,2L,48.4,14.3,6.00,0,0,0,0,0,6.00,0,0,0,0.625,0,0,0,0,1.72,0,0,0.594,48.2,20.2,11.3,1.84,90.8,24.5,15.1,2.52,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0.831,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X5/8X3/8,2L,48.4,14.3,6.00,0,0,0,0,0,6.00,0,0,0,0.625,0,0,0,0,1.72,0,0,0.594,48.2,20.2,11.3,1.84,100,27.2,16.2,2.65,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0.840,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X5/8X3/4,2L,48.4,14.3,6.00,0,0,0,0,0,6.00,0,0,0,0.625,0,0,0,0,1.72,0,0,0.594,48.2,20.2,11.3,1.84,111,29.9,17.4,2.79,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0.849,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X9/16,2L,43.8,12.9,6.00,0,0,0,0,0,6.00,0,0,0,0.563,0,0,0,0,1.7,0,0,0.538,44,18.4,10.2,1.85,81.3,21.9,13.6,2.51,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0.829,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X9/16X3/8,2L,43.8,12.9,6.00,0,0,0,0,0,6.00,0,0,0,0.563,0,0,0,0,1.7,0,0,0.538,44,18.4,10.2,1.85,89.9,24.3,14.5,2.64,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0.838,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X9/16X3/4,2L,43.8,12.9,6.00,0,0,0,0,0,6.00,0,0,0,0.563,0,0,0,0,1.7,0,0,0.538,44,18.4,10.2,1.85,99.7,26.8,15.6,2.78,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0.847,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X1/2,2L,39.2,11.5,6.00,0,0,0,0,0,6.00,0,0,0,0.500,0,0,0,0,1.67,0,0,0.481,39.8,16.4,9.18,1.86,71.9,19.3,12,2.5,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0.827,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X1/2X3/8,2L,39.2,11.5,6.00,0,0,0,0,0,6.00,0,0,0,0.500,0,0,0,0,1.67,0,0,0.481,39.8,16.4,9.18,1.86,79.5,21.4,12.8,2.63,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0.836,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X1/2X3/4,2L,39.2,11.5,6.00,0,0,0,0,0,6.00,0,0,0,0.500,0,0,0,0,1.67,0,0,0.481,39.8,16.4,9.18,1.86,87.6,23.6,13.7,2.76,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0.846,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X7/16,2L,34.4,10.2,6.00,0,0,0,0,0,6.00,0,0,0,0.438,0,0,0,0,1.65,0,0,0.423,35.2,14.5,8.12,1.86,63.2,16.8,10.5,2.49,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0.826,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X7/16X3/8,2L,34.4,10.2,6.00,0,0,0,0,0,6.00,0,0,0,0.438,0,0,0,0,1.65,0,0,0.423,35.2,14.5,8.12,1.86,70,18.7,11.3,2.62,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0.835,0,0.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X7/16X3/4,2L,34.4,10.2,6.00,0,0,0,0,0,6.00,0,0,0,0.438,0,0,0,0,1.65,0,0,0.423,35.2,14.5,8.12,1.86,77.1,20.6,12.1,2.75,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0.844,0,0.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X3/8,2L,29.8,8.76,6.00,0,0,0,0,0,6.00,0,0,0,0.375,0,0,0,0,1.62,0,0,0.365,30.8,12.5,7.02,1.87,53.9,14.2,8.98,2.48,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0.824,0,0.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X3/8X3/8,2L,29.8,8.76,6.00,0,0,0,0,0,6.00,0,0,0,0.375,0,0,0,0,1.62,0,0,0.365,30.8,12.5,7.02,1.87,59.2,15.8,9.57,2.6,0,0,0,0,0,0,0,0,0,0,0,0,3.51,0.833,0,0.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X3/8X3/4,2L,29.8,8.76,6.00,0,0,0,0,0,6.00,0,0,0,0.375,0,0,0,0,1.62,0,0,0.365,30.8,12.5,7.02,1.87,65.8,17.5,10.3,2.74,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0.842,0,0.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X5/16,2L,24.8,7.34,6.00,0,0,0,0,0,6.00,0,0,0,0.313,0,0,0,0,1.6,0,0,0.306,26,10.5,5.9,1.88,44.8,11.7,7.47,2.47,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0.823,0,0.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X5/16X3/8,2L,24.8,7.34,6.00,0,0,0,0,0,6.00,0,0,0,0.313,0,0,0,0,1.6,0,0,0.306,26,10.5,5.9,1.88,49.2,13.1,7.95,2.59,0,0,0,0,0,0,0,0,0,0,0,0,3.51,0.832,0,0.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L6X6X5/16X3/4,2L,24.8,7.34,6.00,0,0,0,0,0,6.00,0,0,0,0.313,0,0,0,0,1.6,0,0,0.306,26,10.5,5.9,1.88,54.3,14.5,8.52,2.72,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0.841,0,0.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X7/8,2L,54.4,16.0,5.00,0,0,0,0,0,5.00,0,0,0,0.875,0,0,0,0,1.56,0,0,0.8,35.6,18.6,10.3,1.49,74.6,25,14.9,2.16,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0.845,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X7/8X3/8,2L,54.4,16.0,5.00,0,0,0,0,0,5.00,0,0,0,0.875,0,0,0,0,1.56,0,0,0.8,35.6,18.6,10.3,1.49,84.6,28,16.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,2.96,0.856,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X7/8X3/4,2L,54.4,16.0,5.00,0,0,0,0,0,5.00,0,0,0,0.875,0,0,0,0,1.56,0,0,0.8,35.6,18.6,10.3,1.49,95.3,31,17.7,2.44,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0.866,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X3/4,2L,47.2,14.0,5.00,0,0,0,0,0,5.00,0,0,0,0.750,0,0,0,0,1.52,0,0,0.698,31.4,16.3,9.04,1.5,63.5,21.2,12.7,2.13,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0.840,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X3/4X3/8,2L,47.2,14.0,5.00,0,0,0,0,0,5.00,0,0,0,0.750,0,0,0,0,1.52,0,0,0.698,31.4,16.3,9.04,1.5,72.1,23.8,13.9,2.27,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0.851,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X3/4X3/4,2L,47.2,14.0,5.00,0,0,0,0,0,5.00,0,0,0,0.750,0,0,0,0,1.52,0,0,0.698,31.4,16.3,9.04,1.5,81.3,26.5,15.1,2.41,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0.861,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X5/8,2L,40.0,11.8,5.00,0,0,0,0,0,5.00,0,0,0,0.625,0,0,0,0,1.47,0,0,0.59,27.2,13.9,7.7,1.52,52.5,17.3,10.5,2.11,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0.835,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X5/8X3/8,2L,40.0,11.8,5.00,0,0,0,0,0,5.00,0,0,0,0.625,0,0,0,0,1.47,0,0,0.59,27.2,13.9,7.7,1.52,59.7,19.6,11.5,2.25,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0.846,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X5/8X3/4,2L,40.0,11.8,5.00,0,0,0,0,0,5.00,0,0,0,0.625,0,0,0,0,1.47,0,0,0.59,27.2,13.9,7.7,1.52,67.4,21.8,12.5,2.39,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0.857,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X1/2,2L,32.4,9.58,5.00,0,0,0,0,0,5.00,0,0,0,0.500,0,0,0,0,1.42,0,0,0.479,22.6,11.3,6.3,1.53,41.8,13.6,8.36,2.09,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0.830,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X1/2X3/8,2L,32.4,9.58,5.00,0,0,0,0,0,5.00,0,0,0,0.500,0,0,0,0,1.42,0,0,0.479,22.6,11.3,6.3,1.53,47.2,15.4,9.1,2.22,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0.842,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X1/2X3/4,2L,32.4,9.58,5.00,0,0,0,0,0,5.00,0,0,0,0.500,0,0,0,0,1.42,0,0,0.479,22.6,11.3,6.3,1.53,53.4,17.2,9.93,2.36,0,0,0,0,0,0,0,0,0,0,0,0,3.05,0.852,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X7/16,2L,28.6,8.44,5.00,0,0,0,0,0,5.00,0,0,0,0.438,0,0,0,0,1.4,0,0,0.422,20,10,5.56,1.54,36.5,11.8,7.3,2.08,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0.828,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X7/16X3/8,2L,28.6,8.44,5.00,0,0,0,0,0,5.00,0,0,0,0.438,0,0,0,0,1.4,0,0,0.422,20,10,5.56,1.54,41.2,13.4,7.94,2.21,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0.839,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X7/16X3/4,2L,28.6,8.44,5.00,0,0,0,0,0,5.00,0,0,0,0.438,0,0,0,0,1.4,0,0,0.422,20,10,5.56,1.54,46.6,15,8.67,2.35,0,0,0,0,0,0,0,0,0,0,0,0,3.05,0.850,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X3/8,2L,24.6,7.30,5.00,0,0,0,0,0,5.00,0,0,0,0.375,0,0,0,0,1.37,0,0,0.365,17.5,8.66,4.82,1.55,31.3,10,6.26,2.07,0,0,0,0,0,0,0,0,0,0,0,0,2.84,0.826,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X3/8X3/8,2L,24.6,7.30,5.00,0,0,0,0,0,5.00,0,0,0,0.375,0,0,0,0,1.37,0,0,0.365,17.5,8.66,4.82,1.55,35.3,11.4,6.8,2.2,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0.838,0,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X3/8X3/4,2L,24.6,7.30,5.00,0,0,0,0,0,5.00,0,0,0,0.375,0,0,0,0,1.37,0,0,0.365,17.5,8.66,4.82,1.55,40,12.7,7.44,2.34,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0.848,0,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X5/16,2L,20.6,6.14,5.00,0,0,0,0,0,5.00,0,0,0,0.313,0,0,0,0,1.35,0,0,0.307,14.9,7.3,4.08,1.56,26.1,8.29,5.22,2.06,0,0,0,0,0,0,0,0,0,0,0,0,2.84,0.825,0,0.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X5/16X3/8,2L,20.6,6.14,5.00,0,0,0,0,0,5.00,0,0,0,0.313,0,0,0,0,1.35,0,0,0.307,14.9,7.3,4.08,1.56,29.4,9.44,5.67,2.19,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0.836,0,0.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L5X5X5/16X3/4,2L,20.6,6.14,5.00,0,0,0,0,0,5.00,0,0,0,0.313,0,0,0,0,1.35,0,0,0.307,14.9,7.3,4.08,1.56,33,10.6,6.14,2.32,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0.847,0,0.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L4X4X3/4,2L,37.0,10.9,4.00,0,0,0,0,0,4.00,0,0,0,0.750,0,0,0,0,1.27,0,0,0.68,15.2,10,5.58,1.18,32.6,13.8,8.15,1.73,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0.847,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L4X4X3/4X3/8,2L,37.0,10.9,4.00,0,0,0,0,0,4.00,0,0,0,0.750,0,0,0,0,1.27,0,0,0.68,15.2,10,5.58,1.18,38.5,15.9,9.19,1.88,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0.861,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L4X4X3/4X3/4,2L,37.0,10.9,4.00,0,0,0,0,0,4.00,0,0,0,0.750,0,0,0,0,1.27,0,0,0.68,15.2,10,5.58,1.18,44.9,17.9,10.3,2.03,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0.874,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L4X4X5/8,2L,31.4,9.22,4.00,0,0,0,0,0,4.00,0,0,0,0.625,0,0,0,0,1.22,0,0,0.576,13.2,8.56,4.76,1.2,27,11.2,6.75,1.71,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0.841,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L4X4X5/8X3/8,2L,31.4,9.22,4.00,0,0,0,0,0,4.00,0,0,0,0.625,0,0,0,0,1.22,0,0,0.576,13.2,8.56,4.76,1.2,31.6,13,7.55,1.85,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0.854,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L4X4X5/8X3/4,2L,31.4,9.22,4.00,0,0,0,0,0,4.00,0,0,0,0.625,0,0,0,0,1.22,0,0,0.576,13.2,8.56,4.76,1.2,36.9,14.7,8.43,2,0,0,0,0,0,0,0,0,0,0,0,0,2.50,0.868,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L4X4X1/2,2L,25.6,7.50,4.00,0,0,0,0,0,4.00,0,0,0,0.500,0,0,0,0,1.18,0,0,0.469,11,7,3.92,1.21,21.4,8.85,5.35,1.69,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0.834,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L4X4X1/2X3/8,2L,25.6,7.50,4.00,0,0,0,0,0,4.00,0,0,0,0.500,0,0,0,0,1.18,0,0,0.469,11,7,3.92,1.21,25.1,10.3,5.99,1.83,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0.848,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L4X4X1/2X3/4,2L,25.6,7.50,4.00,0,0,0,0,0,4.00,0,0,0,0.500,0,0,0,0,1.18,0,0,0.469,11,7,3.92,1.21,29.1,11.7,6.65,1.97,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0.862,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L4X4X7/16,2L,22.6,6.60,4.00,0,0,0,0,0,4.00,0,0,0,0.438,0,0,0,0,1.15,0,0,0.413,9.86,6.2,3.46,1.22,18.6,7.59,4.65,1.68,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0.832,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2L4X4X7/16X3/8,2L,22.6,6.60,4.00,0,0,0,0,0,4.00,0,0,0,0.438,0,0,0,0,1.15,0,0,0.413,9.86,6.2,3.46,1.22,21.6,8.83,5.16,1.81,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0.846,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
